331,188.326,0.168523
332,187.643,0.164809
333,186.969,0.161261
334,186.297,0.158205
335,185.63,0.154887
336,184.977,0.150913
337,184.36,0.146972
338,183.719,0.143402
339,183.067,0.140977
340,182.433,0.138106
341,181.811,0.134935
342,181.152,0.131461
343,180.539,0.128972
344,179.916,0.127288
345,179.319,0.126271
346,178.723,0.124359
347,178.12,0.123022
348,177.52,0.121472
349,176.907,0.119547
350,176.313,0.117552
351,175.746,0.115448
352,175.14,0.113803
353,174.55,0.113992
354,173.984,0.114735
355,173.421,0.11593
356,172.875,0.117247
357,172.322,0.11885
358,171.764,0.119825
359,171.218,0.120764
360,170.665,0.12152
361,170.106,0.122492
362,169.57,0.1237
363,169.041,0.125413
364,168.533,0.127984
365,167.987,0.130043
366,167.468,0.1325
367,166.957,0.134924
368,166.425,0.13774
369,165.939,0.140929
370,165.455,0.144174
371,164.969,0.147269
372,164.481,0.150276
373,164.006,0.152682
374,163.521,0.15516
375,163.064,0.157843
376,162.595,0.16017
377,162.139,0.162306
378,161.689,0.165199
379,161.238,0.167815
380,160.792,0.169885
381,160.349,0.172124
382,159.91,0.174604
383,159.473,0.177439
384,159.045,0.179948
385,158.619,0.18244
386,158.173,0.185247
387,157.757,0.188594
388,157.346,0.192135
389,156.947,0.195665
390,156.588,0.199315
391,156.2,0.204233
392,155.825,0.208681
393,155.437,0.212764
394,155.054,0.216353
395,154.678,0.219956
396,154.301,0.223064
397,153.917,0.226815
398,153.551,0.230483
399,153.206,0.233928
400,152.844,0.237052
401,152.481,0.23995
402,152.117,0.242717
403,151.767,0.245989
404,151.418,0.249488
405,151.061,0.252874
406,150.704,0.256337
407,150.353,0.259598
408,150.005,0.262501
409,149.648,0.264864
410,149.317,0.266758
411,148.967,0.269192
412,148.619,0.271676
413,148.275,0.273841
414,147.926,0.276056
415,147.582,0.277991
416,147.23,0.279005
417,146.952,0.278752
418,146.679,0.280475
419,146.507,0.285052
420,146.245,0.284626
421,145.914,0.287239
422,145.565,0.289271
423,145.238,0.291159
424,144.896,0.292391
425,144.546,0.293927
426,144.205,0.29549
427,143.872,0.297051
428,143.536,0.298328
429,143.191,0.299422
430,142.85,0.300287
431,142.514,0.300458
432,142.179,0.300452
433,141.837,0.301031
434,141.506,0.301449
435,141.172,0.301252
436,140.841,0.3007
437,140.513,0.299946
438,140.198,0.298777
439,139.879,0.29756
440,139.558,0.29664
441,139.232,0.295934
442,138.911,0.295474
443,138.594,0.295572
444,138.28,0.296088
445,137.965,0.296429
446,137.649,0.296945
447,137.339,0.297194
448,137.025,0.297075
449,136.728,0.297103
450,136.403,0.29733
451,136.115,0.298118
452,135.827,0.298124
453,135.525,0.29744
454,135.236,0.297529
455,134.928,0.298155
456,134.566,0.298916
457,134.278,0.299618
458,133.958,0.299638
459,133.662,0.301507
460,133.366,0.303
461,133.056,0.304675
462,132.758,0.305702
463,132.461,0.30607
464,132.171,0.306177
465,131.875,0.305944
466,131.572,0.305493
467,131.275,0.304725
468,130.973,0.303683
469,130.671,0.302967
470,130.368,0.302509
471,130.055,0.301354
472,129.751,0.29998
473,129.444,0.298667
474,129.135,0.297791
475,128.832,0.296414
476,128.529,0.295056
477,128.202,0.294025
478,127.91,0.292733
479,127.608,0.291767
480,127.327,0.29081
481,127.02,0.290046
482,126.61,0.286714
483,126.243,0.286062
484,125.925,0.284624
485,125.592,0.282468
486,125.272,0.279925
487,124.976,0.277463
488,124.651,0.276054
489,124.322,0.274857
490,124.024,0.273135
491,123.697,0.27197
492,123.374,0.270584
493,123.052,0.2688
494,122.73,0.267004
495,122.41,0.265083
496,122.085,0.262975
497,121.765,0.261014
498,121.442,0.258955
499,121.123,0.256459
500,120.814,0.254127
501,120.486,0.251718
502,120.18,0.249425
503,119.869,0.247285
504,119.556,0.245095
505,119.262,0.242734
506,118.95,0.240611
507,118.629,0.23845
508,118.319,0.236151
509,118.01,0.233889
510,117.7,0.231704
511,117.398,0.229284
512,117.1,0.226426
513,116.803,0.223588
514,116.509,0.220437
515,116.22,0.217064
516,115.926,0.213686
517,115.637,0.210372
518,115.366,0.206953
519,115.084,0.204355
520,114.797,0.201358
521,114.531,0.197943
522,114.27,0.195633
523,113.992,0.19519
524,113.739,0.19384
525,113.473,0.192089
526,113.213,0.190953
527,112.98,0.190021
528,112.726,0.189157
529,112.467,0.188418
530,112.22,0.18783
