-0.0534479	-35.3065	7807.8	0.242	0.272228	898.66	47.3585	67.737	0.079827
-0.0534929	-35.0091	7807.8	0.242	0.273584	898.579	47.41	67.6224	0.0784881
-0.0535374	-34.6996	7807.8	0.242	0.275191	898.498	47.4552	67.511	0.0771063
-0.0535815	-34.3758	7807.8	0.242	0.27677	898.419	47.4867	67.4199	0.0756742
-0.0536253	-34.0391	7807.8	0.242	0.277961	898.34	47.504	67.342	0.0741989
-0.0536685	-33.6944	7807.8	0.242	0.27884	898.262	47.5143	67.2696	0.0727036
-0.0537114	-33.3455	7807.8	0.242	0.279645	898.184	47.5037	67.222	0.071206
-0.0537537	-32.9881	7807.8	0.242	0.280552	898.108	47.4759	67.1877	0.0696875
-0.0537956	-32.619	7807.8	0.242	0.281758	898.032	47.4743	67.113	0.068137
-0.053837	-32.2392	7807.8	0.242	0.282851	897.957	47.4954	67.0335	0.0665596
-0.053878	-31.8547	7807.8	0.242	0.283561	897.883	47.519	66.9448	0.0649813
-0.0539184	-31.4605	7807.8	0.242	0.284471	897.81	47.5555	66.8281	0.0633828
-0.0539583	-31.0591	7807.8	0.242	0.28547	897.738	47.5921	66.7371	0.061776
-0.0539977	-30.6519	7807.8	0.242	0.285895	897.667	47.6159	66.6495	0.0601667
-0.0540366	-30.2392	7807.8	0.242	0.286712	897.597	47.6869	66.5206	0.0585573
-0.0540749	-29.8184	7807.8	0.242	0.287632	897.527	47.722	66.4258	0.0569389
-0.0541127	-29.3897	7807.8	0.242	0.288344	897.459	47.7243	66.363	0.0553136
-0.0541499	-28.9584	7807.8	0.242	0.289088	897.392	47.7235	66.3073	0.0537019
-0.0541866	-28.5193	7807.8	0.242	0.289722	897.325	47.72	66.252	0.0520859
-0.0542227	-28.0757	7807.8	0.242	0.290196	897.26	47.7002	66.2069	0.0504779
-0.0542582	-27.6245	7807.8	0.242	0.291304	897.196	47.6499	66.1977	0.0488688
-0.0542932	-27.1653	7807.8	0.242	0.293112	897.133	47.5889	66.2459	0.0472574
-0.0543275	-26.6849	7807.8	0.242	0.29512	897.07	47.574	66.2019	0.0456007
-0.0543612	-26.1883	7807.8	0.242	0.296646	897.009	47.5412	66.1791	0.0439193
-0.0543943	-25.6799	7807.8	0.242	0.297949	896.95	47.5091	66.1533	0.0422306
-0.0544267	-25.1605	7807.8	0.242	0.298943	896.891	47.4774	66.1278	0.0405396
